Dataset,Outlier_Frac,Trial,Config,Rel_Error
Chwirut2,0.1,7,tau=0.90,0.07309211382235223
Chwirut2,0.1,7,tau=0.99,0.07816493736520319
Chwirut2,0.1,7,delta=0.01,0.09081858682152659
Chwirut2,0.1,7,delta=0.10,0.08696900110140529
Chwirut2,0.1,7,published,0.07309211382235223
Chwirut2,0.1,8,default,0.3198577127761849
Chwirut2,0.1,8,f=0.3,0.3037906771742178
Chwirut2,0.1,8,f=0.8,0.31987360401580994
Chwirut2,0.1,8,f=1.0,0.3211704226856788
Chwirut2,0.1,8,tau=0.90,0.3198577127761849
Chwirut2,0.1,8,tau=0.99,0.31985771279746666
Chwirut2,0.1,8,delta=0.01,0.3211846271985745
Chwirut2,0.1,8,delta=0.10,0.12679611388535697
Chwirut2,0.1,8,published,0.3198577127761849
Chwirut2,0.1,9,default,0.09072834808711833
Chwirut2,0.1,9,f=0.3,0.0907349439024159
Chwirut2,0.1,9,f=0.8,0.06719490243520763
Chwirut2,0.1,9,f=1.0,0.060379480083123875
Chwirut2,0.1,9,tau=0.90,0.09072835095625756
Chwirut2,0.1,9,tau=0.99,0.09072833622923314
Chwirut2,0.1,9,delta=0.01,0.06719873166280525
Chwirut2,0.1,9,delta=0.10,0.09069769227081763
Chwirut2,0.1,9,published,0.09072834808711833
Chwirut2,0.1,10,default,0.07526086377285841
Chwirut2,0.1,10,f=0.3,0.09795199986893993
Chwirut2,0.1,10,f=0.8,0.0752169262340326
Chwirut2,0.1,10,f=1.0,0.05924428572293168
Chwirut2,0.1,10,tau=0.90,0.07526085823400937
Chwirut2,0.1,10,tau=0.99,0.07526086377143086
Chwirut2,0.1,10,delta=0.01,0.07526235622996667
Chwirut2,0.1,10,delta=0.10,0.09795457840995879
Chwirut2,0.1,10,published,0.07526086377285841
Chwirut2,0.1,11,default,0.09795378067230728
Chwirut2,0.1,11,f=0.3,0.09795160586150364
Chwirut2,0.1,11,f=0.8,0.0979392186147585
Chwirut2,0.1,11,f=1.0,0.07881051073006291
Chwirut2,0.1,11,tau=0.90,0.09795378067230728
Chwirut2,0.1,11,tau=0.99,0.09795378067243213
Chwirut2,0.1,11,delta=0.01,0.09795295980918574
Chwirut2,0.1,11,delta=0.10,0.09794505258236084
Chwirut2,0.1,11,published,0.09795378067230728
Chwirut2,0.1,12,default,0.09272826795822289
Chwirut2,0.1,12,f=0.3,0.09272763934560783
Chwirut2,0.1,12,f=0.8,0.10733059386556187
Chwirut2,0.1,12,f=1.0,0.12147487624686228
Chwirut2,0.1,12,tau=0.90,0.09272826795822289
Chwirut2,0.1,12,tau=0.99,0.09272826806612008
Chwirut2,0.1,12,delta=0.01,0.11084416423881951
Chwirut2,0.1,12,delta=0.10,0.09838460642658053
Chwirut2,0.1,12,published,0.09272826795822289
Chwirut2,0.1,13,default,0.09795457559878404
Chwirut2,0.1,13,f=0.3,0.09795659337538165
Chwirut2,0.1,13,f=0.8,0.09794804953413755
Chwirut2,0.1,13,f=1.0,0.10312244087671354
Chwirut2,0.1,13,tau=0.90,0.09795457559878404
Chwirut2,0.1,13,tau=0.99,0.09795457565191266
Chwirut2,0.1,13,delta=0.01,0.08751644163601006
Chwirut2,0.1,13,delta=0.10,0.09795659337538047
Chwirut2,0.1,13,published,0.09795457559878404
Chwirut2,0.1,14,default,0.09074342765637511
Chwirut2,0.1,14,f=0.3,0.09074516824955726
Chwirut2,0.1,14,f=0.8,0.0907289569089288
Chwirut2,0.1,14,f=1.0,0.06718381033470931
Chwirut2,0.1,14,tau=0.90,0.09074342765637511
Chwirut2,0.1,14,tau=0.99,0.09074342766523359
Chwirut2,0.1,14,delta=0.01,0.07526171867491298
Chwirut2,0.1,14,delta=0.10,0.09069666939348425
Chwirut2,0.1,14,published,0.09074342765637511
Chwirut2,0.1,15,default,0.0979545349647573
Chwirut2,0.1,15,f=0.3,0.09795244770049158
